FID,nomeTesto,versionID,datasetIni,datasetFin,legDataAbr,legSpecRif,legLink,legGU_Link,localID,namespace,ID_Evento,ID_EventoS,nomeLingua,nomeStatus,nomeOrigin,nomePronun,nomeFonte,nomeScript,tipoZona,tipoZonaSp,designIniz,designFine,dominioAmb,nomeAutCom,nomeAutRuo,legNome,legNomeBre,legData,legDataTip,legNumID,legDocUff,legDataApp,legLivello,legGU_ID,legGU_ISSN,legGU_ISBN
164,Piemonte,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
165,Lombardia,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
166,Emilia-Romagna,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
167,Friuli Venezia Giulia,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
168,Veneto,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
169,Molise,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79156,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01595/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
170,Puglia,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79155,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01594/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
171,Valle d'Aosta,26,15/03/2021,02/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,02/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
172,Calabria,26,15/03/2021,02/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,02/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
173,Sicilia,26,15/03/2021,02/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,02/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
174,Liguria,26,15/03/2021,02/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,02/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
175,Provincia autonoma Trento,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79150,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01596/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 13/03/2021,1615593600000,creation,unpopulated,unknown,1615766400000,provinciale,63 13/03/2021,unpopulated,unpopulated
176,Marche,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79150,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01596/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 13/03/2021,1615593600000,creation,unpopulated,unknown,1615766400000,regionale,63 13/03/2021,unpopulated,unpopulated
177,Basilicata,26,01/03/2021,15/03/2021,15/03/2021,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78999,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01261/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
178,Sardegna,27,22/03/2021, ,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79275,https://www.gazzettaufficiale.it/eli/id/2021/03/20/21A01800/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1616371200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 19/03/2021,1616112000000,creation,unpopulated,unknown,1616371200000,regionale,69 20/03/2021,unpopulated,unpopulated
179,Molise,27,22/03/2021, ,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79276,https://www.gazzettaufficiale.it/eli/id/2021/03/20/21A01801/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1616371200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 19/03/2021,1616112000000,creation,unpopulated,unknown,1616371200000,regionale,69 20/03/2021,unpopulated,unpopulated
180,Campania,27,22/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79274,https://www.gazzettaufficiale.it/eli/id/2021/03/20/21A01799/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1616371200000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 19/03/2021,1616112000000,creation,unpopulated,unknown,1616371200000,regionale,69 20/03/2021,unpopulated,unpopulated
181,Toscana,28,29/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79474,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01968/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1616976000000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
182,Valle d'Aosta,28,29/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79474,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01968/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1616976000000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
183,Calabria,28,29/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79474,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01968/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1616976000000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
184,Veneto,28,30/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617062400000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
185,Puglia,28,30/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617062400000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
186,Provincia autonoma Trento,28,30/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617062400000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,provinciale,75 27/03/2021,unpopulated,unpopulated
187,Piemonte,28,30/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617062400000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
188,Lombardia,28,30/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617062400000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
189,Emilia-Romagna,28,30/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617062400000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
190,Friuli Venezia Giulia,28,30/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617062400000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
191,Marche,28,30/03/2021,06/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79473,https://www.gazzettaufficiale.it/eli/id/2021/03/27/21A01967/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617062400000,06/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 26/03/2021,1616716800000,creation,unpopulated,unknown,1616976000000,regionale,75 27/03/2021,unpopulated,unpopulated
192,Lazio,28,15/03/2021,29/03/2021,30/03/2021,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
193,Intero territorio nazionale,29,03/04/2021,05/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,DL 13/03/21 30,ita,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617408000000,05/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,nazionale,62 13/03/2021,unpopulated,unpopulated
194,Abruzzo,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,regionale,62 13/03/2021,unpopulated,unpopulated
195,Provincia autonoma Bolzano,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,provinciale,62 13/03/2021,unpopulated,unpopulated
196,Umbria,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,regionale,62 13/03/2021,unpopulated,unpopulated
197,Sicilia,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,regionale,62 13/03/2021,unpopulated,unpopulated
198,Liguria,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,regionale,62 13/03/2021,unpopulated,unpopulated
199,Basilicata,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,regionale,62 13/03/2021,unpopulated,unpopulated
200,Sardegna,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,regionale,62 13/03/2021,unpopulated,unpopulated
201,Molise,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,regionale,62 13/03/2021,unpopulated,unpopulated
202,Lazio,30,06/04/2021,06/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79152,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21G00040/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,06/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per fronteggiare la diffusione del COVID-19,DL 13/03/2021 n.30,1615593600000,creation,unpopulated,unknown,1615593600000,regionale,62 13/03/2021,unpopulated,unpopulated
203,Campania,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
204,Toscana,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
205,Valle d'Aosta,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
